utm_east,utm_north,elev_m,sampleid,copper,gold,py,cpy,lith,lithology,hold_id,type,azimuth,dip,thick_m,from_m,to_m
-14614956,7773089,1411,H232295,0.12,0.06,0.5,0.2,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.5,132,133.5
-14614956,7773087,1409,H232297,0.13,0.08,0.3,0.1,150,Augite-phyric Basalt,TRK09-02,Interval,166.6,79.6,1.5,133.5,135
-14614956,7773087,1408,H232298,0.1,0.04,0.5,0.1,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,1.5,135,136.5
-14614954,7773087,1406,H232299,0.1,0.04,0.5,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,1.5,136.5,138
-14614954,7773085,1403,H232300,0.11,0.05,0.3,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,3,138,141
-14614954,7773085,1400,H232301,0.07,0.03,0.3,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,3,141,144
-14614954,7773084,1397,H232302,0.09,0.04,0.5,,150,Augite-Phyric Basalt,TRK09-02,Interval,166.6,79.6,3,144,147
-14614954,7773084,1394,H232303,0.11,0.06,0.5,,150,Augite-Phyric Basalt,TRK09-02,EOH,166.6,79.6,3,147,150
-14615096,7772869,1445,COLLAR,,,,,0,Casing/Overburden,TRK09-03,Collar,287.7,67.1,6,0,6
-14615098,7772869,1442,H232305,0.03,0.07,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,3,6,9
-14615099,7772871,1439,H232306,0.05,0.05,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,3,9,12
-14615101,7772871,1436,H232308,0.01,0.01,0.2,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,3.3,12,15.3
-14615103,7772871,1434,H232309,0.02,0.02,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.7,15.3,18
-14615105,7772872,1432,H232310,0.02,0.02,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,18,20
-14615107,7772872,1430,H232311,0.03,0.02,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,20,22
-14615109,7772872,1428,H232312,0.06,0.05,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,3,22,25
-14615111,7772872,1426,H232313,0.03,0.04,0.1,0.1,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2,25,27
-14615112,7772874,1424,H232315,0.1,0.11,0.1,0.2,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,27,29
-14615112,7772874,1422,H232316,0.06,0.05,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,29,31
-14615114,7772874,1420,H232317,0.05,0.05,0.1,0.2,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,31,33
-14615116,7772874,1418,H232318,0.08,0.11,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,33,35
-14615116,7772876,1416,H232320,0.04,0.04,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2,35,37
-14615118,7772876,1415,H232321,0.04,0.04,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2,37,39
-14615120,7772876,1413,H232322,0.03,0.05,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2,39,41
-14615122,7772876,1411,H232323,0.04,0.03,0.1,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2,41,43
-14615122,7772877,1409,H232324,0.01,0.01,,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2,43,45
-14615124,7772877,1408,H232325,0.04,0.03,0.5,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.41,45,46.41
-14615125,7772877,1406,H232327,0.17,0.1,0.2,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.82,46.41,48.23
-14615125,7772877,1404,H232328,0.26,0.08,0.4,,4000,Albitized Zone,TRK09-03,Interval,287.7,67.1,1.77,48.23,50
-14615127,7772877,1403,H232329,0.12,0.03,0.3,,4000,Albitized Zone,TRK09-03,Interval,287.7,67.1,2,50,52
-14615129,7772879,1401,H232330,0.07,0.04,0.5,,4000,Albitized Zone,TRK09-03,Interval,287.7,67.1,1.85,52,53.85
-14615129,7772879,1399,H232331,0.03,0.04,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.65,53.85,55.5
-14615131,7772879,1398,H232332,0.04,0.05,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,55.5,57.5
-14615133,7772879,1396,H232333,0.05,0.04,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,57.5,59.5
-14615135,7772881,1394,H232334,0.01,0.02,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.16,59.5,61.66
-14615135,7772881,1393,H232336,0.03,0.03,,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.09,61.66,62.75
-14615137,7772881,1391,H232337,0.02,0.01,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.5,62.75,64.25
-14615137,7772881,1390,H232338,0.04,0.04,0.3,0.1,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.5,64.25,65.75
-14615138,7772880,1388,H232339,0.02,0.02,0.1,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2.25,65.75,68
-14615140,7772882,1386,H232341,1.34,0.13,,0.1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,68,70
-14615140,7772882,1384,H232342,0.05,0.04,,,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,70,72
-14615142,7772882,1382,H232343,0.1,0.07,0.1,0.1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,72,74
-14615144,7772882,1381,H232344,0.06,0.06,,0.1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,74,76
-14615146,7772884,1379,H232345,0.02,0.01,0.1,0.2,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,76,78
-14615146,7772884,1377,H232346,0.47,0.18,1,1.5,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.5,78,79.5
-14615148,7772884,1376,H232348,0.2,0.15,1,1.5,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.5,79.5,81
-14615150,7772884,1374,H232349,0.09,0.06,0.3,0.3,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,2,81,83
-14615150,7772884,1373,H232350,0.24,0.15,0.7,1,150,Augite-Phyric Basalt,TRK09-03,Interval,287.7,67.1,1.5,83,84.5
-14615151,7772886,1370,H232351,0.02,0.03,0.3,,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,2.5,84.5,87
-14615153,7772885,1368,H232352,0.05,0.03,0.3,0.1,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,3,87,90
-14615155,7772885,1366,H232353,0.13,0.09,0.3,0.3,850,"Coherent, Diorite",TRK09-03,Interval,287.7,67.1,1.7,90,91.7
-14615155,7772885,1365,H232355,0.06,0.05,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,1.3,91.7,93
-14615157,7772887,1362,H232356,0.06,0.04,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,93,96
-14615159,7772887,1359,H232357,0.01,0.01,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,96,99
-14615162,7772887,1357,H232358,0.09,0.06,0.3,0.3,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,99,102
-14615164,7772889,1354,H232359,0.08,0.04,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,102,105
-14615166,7772889,1351,H232360,0.01,0.01,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,105,108
-14615168,7772889,1348,H232362,0.02,0.01,0.5,0.3,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.85,108,110.85
-14615170,7772890,1346,H232363,0.03,0.01,0.1,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.15,110.85,113
-14615170,7772890,1345,H232364,0.07,0.02,0.1,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2,113,115
-14615172,7772890,1343,H232365,0.14,0.05,0.1,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2,115,117
-14615174,7772890,1341,H232366,0.31,0.2,0.5,0.3,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2,117,119
-14615175,7772892,1339,H232368,0.3,0.26,0.3,0.5,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2,119,121
-14615175,7772892,1337,H232369,0.5,0.34,0.3,0.5,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2,121,123
-14615177,7772892,1335,H232370,0.25,0.15,0.3,0.1,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2,123,125
-14615179,7772892,1333,H232371,0.09,0.05,0.2,,12000,Rusty Zone,TRK09-03,Interval,287.7,67.1,2.13,125,127.13
-14615181,7772894,1332,H232372,0.03,0.03,0.1,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,1.87,127.13,129
-14615181,7772894,1330,H232373,0.04,0.08,0.5,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2,129,131
-14615183,7772894,1327,H232374,0.03,0.02,0.3,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,131,134
-14615187,7772894,1324,H232376,0.03,0.02,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,134,137
-14615188,7772895,1322,H232377,0.1,0.16,0.5,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.62,137,139.62
-14615188,7772895,1320,H232378,0.03,0.02,0.3,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2.38,139.62,142
-14615190,7772895,1318,H232379,0.04,0.01,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,2,142,144
-14615192,7772897,1315,H232380,0.02,0.03,0.1,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,144,147
-14615194,7772897,1312,H232382,0.05,0.03,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,147,150
-14615196,7772897,1310,H232383,0.04,0.03,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,150,153
-14615200,7772899,1307,H232384,0.04,0.06,0.3,0.1,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,153,156
-14615201,7772899,1304,H232385,0.04,0.04,0.3,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,156,159
-14615203,7772899,1301,H232387,0.03,0.02,0.2,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,159,162
-14615205,7772900,1299,H232388,0.04,0.02,0.2,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,162,165
-14615207,7772900,1296,H232389,0.04,0.03,0.7,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,165,168
-14615209,7772902,1293,H232390,0.04,0.02,0.5,,200,Plag-Phyric Andesite,TRK09-03,Interval,287.7,67.1,3,168,171
-14615211,7772902,1290,H232391,0.02,0.04,0.4,,200,Plag-Phyric Andesite,TRK09-03,EOH,287.7,67.1,3,171,174
-14614967,7773129,1536,COLLAR,,,,,0,Casing/Overburden,TRK09-04,Collar,251.8,70.1,7,0,7
-14614969,7773129,1534,H232392,0.02,0.01,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,7,9
-14614969,7773129,1533,H232393,0.02,0.01,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.65,9,10.65
-14614970,7773127,1531,H232394,0.01,0.01,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.65,10.65,12.3
-14614970,7773127,1529,H232396,0.03,0.07,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.05,12.3,14.35
-14614972,7773127,1527,H232397,0.05,0.06,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,14.35,16.35
-14614974,7773127,1525,H232398,0.04,0.04,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,16.35,18.35
-14614974,7773127,1523,H232399,0.02,0.03,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,18.35,20.35
-14614976,7773125,1521,H232401,0.07,0.07,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.53,20.35,22.88
-14614978,7773125,1519,H232402,0.13,0.15,0.1,,12000,Rusty Zone,TRK09-04,Interval,251.8,70.1,2.05,22.88,24.93
-14614978,7773125,1517,H232403,0.08,0.11,0.1,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.07,24.93,27
-14614979,7773125,1515,H232404,0.07,0.06,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,27,29
-14614981,7773123,1513,H232405,0.1,0.09,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,29,31
-14614981,7773123,1512,H232407,0.07,0.1,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,31,33
-14614983,7773123,1509,H232408,0.09,0.13,0.2,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.66,33,35.66
-14614985,7773123,1507,H232409,0.02,0.01,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.34,35.66,38
-14614987,7773121,1505,H232410,0.02,0.05,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2.2,38,40.2
-14614987,7773121,1503,H232411,0.05,0.16,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,1.8,40.2,42
-14614989,7773121,1502,H232412,0.05,0.17,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.5,42,43.5
-14614989,7773121,1500,H232413,0.07,0.19,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,43.5,45.5
-14614990,7773121,1497,H232414,0.11,0.18,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2.5,45.5,48
-14614992,7773119,1496,H232415,0.01,0.01,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,48,50
-14614994,7773119,1494,H232416,0.05,0.14,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,50,52
-14614994,7773119,1492,H232417,0.03,0.18,0.2,0.2,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,52,54
-14614996,7773119,1490,H232419,0.08,0.14,0.1,0.1,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,54,56
-14614996,7773119,1488,H232420,0.03,0.16,0.1,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,56,58
-14614998,7773117,1486,H232421,0.03,0.05,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,58,60
-14614999,7773117,1484,H232422,0.04,0.11,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,60,62
-14614999,7773117,1482,H232424,0.07,0.06,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,62,64
-14615001,7773117,1481,H232425,0.08,0.08,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,64,66
-14615003,7773117,1479,H232426,0.02,0.01,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,66,68
-14615003,7773115,1477,H232428,0.05,0.08,0.1,0.1,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,2,68,70
-14615005,7773115,1475,H232429,0.22,0.2,0.1,0.1,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,1.75,70,71.75
-14615007,7773115,1473,H232430,0.03,0.06,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.25,71.75,74
-14615007,7773115,1471,H232431,0.03,0.03,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,74,76
-14615009,7773115,1470,H232432,0.06,0.14,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,1,76,77
-14615008,7773113,1468,H232433,0.21,0.22,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2,77,79
-14615010,7773113,1466,H232434,0.02,0.01,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2,79,81
-14615012,7773113,1465,H232435,0.01,<0.005,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2,81,83
-14615012,7773113,1463,H232437,0.1,0.1,0.1,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2,83,85
-14615014,7773111,1460,H232438,0.03,0.04,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,3,85,88
-14615016,7773111,1458,H232439,0.01,0.01,,,150,Basalt Dyke,TRK09-04,Interval,251.8,70.1,2.1,88,90.1
-14615018,7773111,1455,H232440,0.01,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.9,90.1,93
-14615018,7773111,1453,H232442,0.01,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,93,95
-14615019,7773109,1451,H232443,0.02,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,95,97
-14615021,7773109,1449,H232444,0.01,0.01,0.2,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,3,97,100
-14615023,7773109,1447,H232445,0.02,0.02,0.3,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,100,102
-14615023,7773109,1445,H232447,0.01,0.04,0.3,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,102,104
-14615025,7773107,1443,H232448,0.01,0.01,0.2,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,104,106
-14615027,7773107,1441,H232449,0.02,0.02,0.5,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,106,108
-14615027,7773107,1439,H232450,0.01,0.02,0.3,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,108,110
-14615028,7773107,1438,H232451,0.01,0.01,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,1.1,110,111.1
-14615028,7773107,1436,H232452,0.02,0.02,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.9,111.1,113
-14615030,7773107,1434,H232453,0.02,0.02,0.2,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,113,115
-14615032,7773105,1433,H232455,0.02,0.02,0.1,,3100,"Breccia, Mineralized",TRK09-04,Interval,251.8,70.1,2,115,117
-14615032,7773105,1431,H232456,0.02,0.01,0.3,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,117,119
-14615034,7773105,1429,H232457,0.05,0.07,0.2,,10000,Shear Zone,TRK09-04,Interval,251.8,70.1,2,119,121
-14615036,7773105,1427,H232458,0.02,0.02,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,121,123
-14615036,7773103,1425,H232459,0.02,0.04,0.1,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,123,125
-14615037,7773103,1423,H232460,0.02,0.04,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,125,127
-14615037,7773103,1421,H232462,0.02,0.04,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,127,129
-14615039,7773103,1419,H232463,0.02,0.04,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,2,129,131
-14615041,7773103,1418,H232464,0.03,0.05,,,5000,Altered Rock,TRK09-04,Interval,251.8,70.1,1.5,131,132.5
-14615041,7773101,1416,H232465,0.02,0.02,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2.5,132.5,135
-14615043,7773101,1414,H232467,0.03,0.07,,,850,"Coherent, Diorite",TRK09-04,Interval,251.8,70.1,2,135,137
-14615043,7773101,1412,H232468,0.04,0.13,,,190,Andesitic Basalt,TRK09-04,Interval,251.8,70.1,1.35,137,138.35
-14615045,7773101,1410,H232469,0.02,0.04,,,850,"Coherent, Diorite",TRK09-04,EOH,251.8,70.1,2.65,138.35,141
-14615386,7772661,1310,COLLAR,,,,,0,Casing/Overburden,TRK09-05,Collar,350.5,81.9,16,0,16
-14615386,7772661,1308,H232470,0.18,0.16,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,16,18
-14615386,7772662,1306,H232471,0.15,0.19,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,18,20
-14615386,7772662,1304,H232472,0.12,0.08,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,20,22
-14615386,7772662,1302,H232473,0.01,0.01,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,22,24
-14615386,7772662,1300,H232474,0.03,0.02,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,24,26
-14615386,7772664,1298,H232475,0.02,0.03,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,26,28
-14615386,7772664,1296,H232477,0.02,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,28,30
-14615386,7772664,1294,H232478,0.05,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,30,32
-14615386,7772666,1292,H232479,0.02,0.03,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,32,34
-14615386,7772666,1290,H232481,0.11,0.01,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,34,36
-14615388,7772666,1288,H232482,0.02,0.03,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,36,38
-14615388,7772666,1286,H232483,0.04,0.02,0.4,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,2,38,40
-14615388,7772668,1283,H232484,0.04,0.02,0.2,,11000,Fault Zone,TRK09-05,Interval,350.5,81.9,3,40,43
-14615388,7772668,1280,H232485,0.07,0.04,0.4,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-05,Interval,350.5,81.9,3,43,46
