UTM_East,UTM_North,elev_m,sampleid,copper,gold,py,cpy,lith,Lithology,Hole ID,Type,Azimuth,Dip,Thick_m,From_m,To_m
360792,6326535,1182.10,G0806960,0.01,0.02,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.25,97.90,99.15
360792,6326535,1180.85,G0806961,0.00,0.01,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.13,99.15,100.28
360792,6326535,1179.72,G0806962,0.01,0.02,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.68,100.28,101.96
360792,6326535,1178.04,G0806963,0.06,0.11,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.37,101.96,103.33
360792,6326535,1176.67,G0806964,0.04,0.01,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.10,103.33,104.42
360792,6326535,1175.58,G0806966,0.08,0.12,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,0.46,104.42,104.88
360792,6326535,1175.12,G0806967,0.05,0.12,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.49,104.88,106.38
360792,6326535,1173.62,G0806968,0.02,0.28,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,0.93,106.38,107.30
360792,6326535,1172.70,G0806969,0.10,1.33,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,2.12,107.30,109.42
360792,6326535,1170.58,G0806971,0.06,0.67,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,109.42,110.95
360792,6326535,1169.05,G0806972,0.01,0.02,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,110.95,112.47
360792,6326535,1167.53,G0806973,0.02,0.03,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,0.87,112.47,113.34
360792,6326535,1166.66,G0806974,0.04,0.02,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,0.46,113.34,113.80
360792,6326535,1166.20,G0806975,0.08,0.14,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.72,113.80,115.52
360792,6326535,1164.48,G0806976,0.04,0.05,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,115.52,117.04
360792,6326535,1162.96,G0806977,0.03,0.07,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,117.04,118.57
360792,6326535,1161.43,G0806978,0.01,0.07,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,118.57,120.09
360792,6326535,1159.91,G0806979,0.02,0.07,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.49,120.09,121.58
360792,6326535,1158.42,G0806981,0.08,0.18,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,0.27,121.58,121.86
360792,6326535,1158.14,G0806982,0.11,0.39,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.28,121.86,123.14
360792,6326535,1156.86,G0806983,0.11,0.15,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,123.14,124.66
360792,6326535,1155.34,G0806984,0.06,0.11,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,124.66,126.19
360792,6326535,1153.81,G0806985,0.03,0.04,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,126.19,127.71
360792,6326535,1152.29,G0806986,0.28,0.54,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,127.71,129.24
360792,6326535,1150.76,G0806987,0.41,0.53,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,129.24,130.76
360792,6326535,1149.24,G0806988,0.17,0.67,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,130.76,132.28
360792,6326535,1147.72,G0806989,0.10,0.36,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,132.28,133.81
360792,6326535,1146.19,G0806991,2.06,38.90,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,133.81,135.33
360792,6326535,1144.67,G0806992,0.15,0.39,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,135.33,136.86
360792,6326535,1143.14,G0806993,0.52,2.71,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,136.86,138.38
360792,6326535,1141.62,G0806994,0.64,10.95,,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,138.38,139.90
360792,6326535,1140.10,G0806995,0.13,0.53,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,139.90,141.43
360792,6326535,1138.57,G0806996,0.14,0.28,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,141.43,142.95
360792,6326535,1137.05,G0806997,0.18,0.22,0.1,,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,142.95,144.48
360792,6326535,1135.52,G0806998,0.19,0.73,1,0.1,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,1.52,144.48,146.00
360792,6326535,1134.00,G0806999,0.12,0.26,,0.1,200,Plag-phyric Andesite,TRK08-02,Interval,360,90,2.00,146.00,148.00
360792,6326535,1132.00,H436001,0.16,0.20,,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.86,148.00,148.86
360792,6326535,1131.14,H436002,0.06,1.49,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.65,148.86,149.50
360792,6326535,1130.50,H436003,0.02,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.33,149.50,149.83
360792,6326535,1130.17,H436004,0.56,1.00,3,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.35,149.83,150.17
360792,6326535,1129.83,H436005,0.04,0.22,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.13,150.17,151.30
360792,6326535,1128.70,H436006,0.32,0.49,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.79,151.30,152.10
360792,6326535,1127.90,H436007,0.08,0.21,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.14,152.10,153.24
360792,6326535,1126.76,H436008,0.07,0.25,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.58,153.24,153.82
360792,6326535,1126.18,H436009,0.07,0.18,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.49,153.82,154.31
360792,6326535,1125.70,H436011,0.02,0.07,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.16,154.31,155.46
360792,6326535,1124.54,H436012,0.14,0.29,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.22,155.46,156.68
360792,6326535,1123.32,H436013,0.11,0.32,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.36,156.68,158.04
360792,6326535,1121.96,H436014,0.24,0.68,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.67,158.04,158.71
360792,6326535,1121.29,H436015,0.02,0.07,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.61,158.71,159.32
360792,6326535,1120.68,H436016,0.14,0.21,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.76,159.32,160.08
360792,6326535,1119.92,H436017,0.03,0.32,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.16,160.08,161.24
360792,6326535,1118.76,H436018,0.11,0.22,2,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.40,161.24,162.64
360792,6326535,1117.36,H436019,0.12,0.18,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.40,162.64,164.04
360792,6326535,1115.96,H436021,0.28,0.25,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.75,164.04,164.79
360792,6326535,1115.21,H436022,0.03,0.05,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.43,164.79,165.22
360792,6326535,1114.78,H436023,0.03,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.85,165.22,166.07
360792,6326535,1113.93,H436024,0.47,0.29,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.26,166.07,167.34
360792,6326535,1112.66,H436025,0.09,0.12,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.85,167.34,168.19
360792,6326535,1111.81,H436026,0.11,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,2.19,168.19,170.38
360792,6326535,1109.62,H436027,0.15,0.09,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,170.38,171.91
360792,6326535,1108.09,H436028,0.09,0.11,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,171.91,173.43
360792,6326535,1106.57,H436029,0.84,1.27,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,173.43,174.96
360792,6326535,1105.04,H436031,0.18,0.14,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,174.96,176.48
360792,6326535,1103.52,H436032,0.19,0.20,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,176.48,178.00
360792,6326535,1102.00,H436033,0.09,0.12,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,178.00,179.53
360792,6326535,1100.47,H436034,0.10,0.08,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,179.53,181.05
360792,6326535,1098.95,H436035,0.06,0.05,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,181.05,182.58
360792,6326535,1097.42,H436036,0.10,0.09,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,182.58,184.10
360792,6326535,1095.90,H436037,0.34,0.25,3,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,184.10,185.62
360792,6326535,1094.38,H436038,0.02,0.04,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,185.62,187.15
360792,6326535,1092.85,H436039,0.02,0.01,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,187.15,188.67
360792,6326535,1091.33,H436041,0.01,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,188.67,190.20
360792,6326535,1089.80,H436042,0.02,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,190.20,191.72
360792,6326535,1088.28,H436043,0.03,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,191.72,193.24
360792,6326535,1086.76,H436044,0.03,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,193.24,194.77
360792,6326535,1085.23,H436045,0.01,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,194.77,196.29
360792,6326535,1083.71,H436046,0.03,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,196.29,197.82
360792,6326535,1082.18,H436047,0.03,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,197.82,199.34
360792,6326535,1080.66,H436048,0.08,0.05,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,199.34,200.86
360792,6326535,1079.14,H436049,0.01,0.01,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,200.86,202.39
360792,6326535,1077.61,H436051,0.02,0.01,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,202.39,203.91
360792,6326535,1076.09,H436052,0.01,0.01,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,203.91,205.44
360792,6326535,1074.56,H436053,0.07,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,205.44,206.96
360792,6326535,1073.04,H436054,0.04,0.03,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,206.96,208.48
360792,6326535,1071.52,H436055,0.04,0.03,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,208.48,210.01
360792,6326535,1069.99,H436056,0.06,0.09,3,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,210.01,211.53
360792,6326535,1068.47,H436057,0.09,0.08,3,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,211.53,213.06
360792,6326535,1066.94,H436058,0.04,0.08,3,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,213.06,214.58
360792,6326535,1065.42,H436059,0.06,0.04,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,214.58,216.10
360792,6326535,1063.90,H436061,0.14,0.12,5,3,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,216.10,217.63
360792,6326535,1062.37,H436062,0.15,0.21,5,3,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,217.63,219.15
360792,6326535,1060.85,H436063,0.06,0.04,3,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.39,219.15,220.54
360792,6326535,1059.46,H436064,0.39,0.22,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.66,220.54,222.20
360792,6326535,1057.80,H436065,0.29,0.16,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,222.20,223.72
360792,6326535,1056.28,H436066,0.19,0.15,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,223.72,225.25
360792,6326535,1054.75,H436067,0.19,0.09,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,225.25,226.77
360792,6326535,1053.23,H436068,0.17,0.09,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,226.77,228.30
360792,6326535,1051.70,H436069,0.36,0.18,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,228.30,229.82
360792,6326535,1050.18,H436071,0.29,0.18,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,229.82,231.34
360792,6326535,1048.66,H436072,0.30,0.14,3,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,231.34,232.87
360792,6326535,1047.13,H436073,0.48,0.20,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,232.87,234.39
360792,6326535,1045.61,H436074,0.24,0.13,1,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,234.39,235.92
360792,6326535,1044.08,H436075,0.38,0.19,3,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,235.92,237.44
360792,6326535,1042.56,H436076,0.30,0.14,3,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,237.44,238.96
360792,6326535,1041.04,H436077,0.47,0.22,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,238.96,240.49
360792,6326535,1039.51,H436078,0.13,0.08,3,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,240.49,242.01
360792,6326535,1037.99,H436079,0.24,0.10,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,242.01,243.54
360792,6326535,1036.46,H436081,0.29,0.13,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,243.54,245.06
360792,6326535,1034.94,H436082,0.17,0.08,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,245.06,246.58
360792,6326535,1033.42,H436083,0.08,0.03,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,246.58,248.11
360792,6326535,1031.89,H436084,0.08,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,248.11,249.63
360792,6326535,1030.37,H436085,0.06,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,249.63,251.16
360792,6326535,1028.84,H436086,0.08,0.06,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,251.16,252.68
360792,6326535,1027.32,H436087,0.13,0.10,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,252.68,254.20
360792,6326535,1025.80,H436088,0.05,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,254.20,255.73
360792,6326535,1024.27,H436089,0.31,0.07,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,255.73,257.25
360792,6326535,1022.75,H436091,0.14,0.07,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,257.25,258.78
360792,6326535,1021.22,H436092,0.07,0.06,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,258.78,260.30
360792,6326535,1019.70,H436093,0.10,0.06,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,260.30,261.82
360792,6326535,1018.18,H436094,0.01,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,261.82,263.35
360792,6326535,1016.65,H436095,0.05,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,263.35,264.87
360792,6326535,1015.13,H436096,0.01,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,264.87,266.40
360792,6326535,1013.60,H436097,0.01,0.04,5,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,266.40,267.92
360792,6326535,1012.08,H436098,0.23,0.11,3,2,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.28,267.92,269.20
360792,6326535,1010.80,H436099,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.77,269.20,270.97
360792,6326535,1009.03,H436101,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,270.97,272.49
360792,6326535,1007.51,H436102,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,272.49,274.02
360792,6326535,1005.98,H436103,0.00,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,274.02,275.54
360792,6326535,1004.46,H436104,0.17,0.10,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,275.54,277.06
360792,6326535,1002.94,H436105,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,277.06,278.59
360792,6326535,1001.41,H436106,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,278.59,280.11
360792,6326535,999.89,H436107,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,280.11,281.64
360792,6326535,998.36,H436108,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,281.64,283.16
360792,6326535,996.84,H436109,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,283.16,284.68
360792,6326535,995.32,H436111,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,284.68,286.21
360792,6326535,993.79,H436112,0.10,0.07,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,286.21,287.73
360792,6326535,992.27,H436113,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,287.73,289.26
360792,6326535,990.74,H436114,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,289.26,290.78
360792,6326535,989.22,H436115,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,290.78,292.30
360792,6326535,987.70,H436116,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,292.30,293.83
360792,6326535,986.17,H436117,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,293.83,295.35
360792,6326535,984.65,H436118,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,295.35,296.88
360792,6326535,983.12,H436119,0.00,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,296.88,298.40
360792,6326535,981.60,H436121,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,298.40,299.92
360792,6326535,980.08,H436122,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,299.92,301.45
360792,6326535,978.55,H436123,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,301.45,302.97
360792,6326535,977.03,H436124,0.04,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,302.97,304.50
360792,6326535,975.50,H436125,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,304.50,306.02
360792,6326535,973.98,H436126,0.04,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,306.02,307.54
360792,6326535,972.46,H436127,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,307.54,309.07
360792,6326535,970.93,H436128,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,309.07,310.59
360792,6326535,969.41,H436129,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.52,310.59,312.12
360792,6326535,967.88,H436131,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,1.05,312.12,313.17
360792,6326535,966.83,H436132,0.03,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-02,Interval,360,90,0.47,313.17,313.64
360792,6326535,966.36,H436133,0.02,0.01,0.1,,11000,Fault Zone,TRK08-02,Interval,360,90,1.52,313.64,315.16
360792,6326535,964.84,H436134,0.01,0.02,0.1,,11000,Fault Zone,TRK08-02,Interval,360,90,1.52,315.16,316.69
360792,6326535,963.31,H436135,0.00,0.01,0.1,,11000,Fault Zone,TRK08-02,Interval,360,90,1.52,316.69,318.21
360792,6326535,961.79,H436136,0.01,0.03,0.1,,11000,Fault Zone,TRK08-02,Interval,360,90,1.52,318.21,319.74
360792,6326535,960.26,H436137,0.05,0.03,2,,11000,Fault Zone,TRK08-02,EOH,360,90,1.52,319.74,321.26
360792,6326535,1280.00,COLLAR,,,,,0,Casing/Overburden,TRK08-03,Collar,65,70,3.05,0.00,3.05
360793,6326535,1277.14,H436138,0.02,0.01,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,2.13,3.05,5.18
360794,6326536,1275.13,H436139,0.01,0.01,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,5.18,8.23
360795,6326536,1272.27,H436141,0.01,0.04,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,8.23,11.28
360795,6326537,1269.40,H436142,0.01,0.03,0.1,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,11.28,14.33
360796,6326537,1266.54,H436143,0.03,0.05,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,14.33,17.37
360797,6326538,1263.67,H436144,0.04,0.07,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,17.37,20.42
360798,6326538,1260.81,H436145,0.02,0.05,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,20.42,23.47
360799,6326538,1257.95,H436146,0.01,0.03,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,23.47,26.52
360800,6326539,1255.08,H436147,0.01,0.03,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,26.52,29.57
360801,6326539,1252.22,H436148,0.01,0.07,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,29.57,32.61
360802,6326540,1249.35,H436149,0.01,0.03,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,32.61,35.66
360803,6326540,1246.49,H436151,0.02,0.03,,,200,Plag-phyric Andesite,TRK08-03,Interval,65,70,3.05,35.66,38.71
