X,Y,sampleid,sample_typ,length_m,longitude,latitude,date,geologist,project,company,py,cp,sph,cc,gal,min_other,hem,mag_sus,conductivi,mal,bloom,carb,fe_carb,clay,chl,epi,sericite,quartz,albite,actinolite,biotite,ksp,alt_other,alt_assemb,ag_ppm,al_pc,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_pc,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_pc,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_pc,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,k_pc,la_ppm,li_ppm,lu_ppm,mg_pc,mn_ppm,mo_ppm,na_pc,nb_ppm,nd_ppm,ni_ppm,p_ppm,pb_pc,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,s_pc,sb_ppm,sc_ppm,se_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_pc,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_pc,zn_ppm,zr_ppm,source,remarks,lithology
-12731925.7527831,5653456.23828886,Y460937,Soil,,-114.372835,45.202492,2018-09-26T19:58:13Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.017,1.97,4.72,0,-10,202,0.7,0.208,0.09,0.063,44.7,7.58,28.7,6.59,,63.9,,,,3.03,10.55,,0.099,0.107,0.013,,0.033,0.45,20.3,23,,0.23,169,0.44,0.01,4.77,,15.75,,,7.95,0.001,,0.002,100.5,-0.001,-0.01,0.177,3.62,0.1,,3.19,9.45,0.008,,0.04,6.88,0.14,0.336,,1.655,39.7,0.279,9.35,,,37.1,5.36,VA18255456,"16"" Tan silt, post 44",
-12731663.0387848,5653448.65482602,Y460938,Soil,,-114.370475,45.202444,2018-09-26T20:23:28Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.009,2.53,3.61,0,-10,164.5,1.11,0.183,0.08,0.036,37,7.24,19.95,6.07,,22.8,,,,2.33,11.35,,0.099,0.262,0.014,,0.027,0.43,16.7,28.6,,0.3,138,0.4,0.01,3.57,,13.15,,,9.01,-0.001,,0.002,104.5,-0.001,-0.01,0.126,4.04,0.2,,2.13,9.24,0.014,,0.03,9.49,0.14,0.387,,1.515,31.9,0.246,10.15,,,32.2,12.85,VA18255456,"16"" Tan silt, post 45",
-12731407.449234,5653432.85596565,Y460939,Soil,,-114.368179,45.202344,2018-09-26T20:46:14Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.025,2.62,4.22,0,-10,141.5,1.14,0.206,0.12,0.058,38.6,6.83,15.6,5.73,,13.85,,,,2.03,9.19,,0.083,0.209,0.028,,0.025,0.34,17.65,27.8,,0.24,256,0.49,0.01,4.19,,11.45,,,9.84,-0.001,,0.002,94.7,-0.001,-0.01,0.14,3.54,0.1,,1.77,10.55,0.022,,0.01,9.5,0.13,0.345,,1.56,30.4,0.281,11,,,38,10.6,VA18255456,"16"" Tan silt, post 46",
-12731150.0785712,5653433.64590801,Y460940,Soil,,-114.365867,45.202349,2018-09-26T21:07:01Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.035,1.63,1.97,0.014,-10,97,2.75,0.199,0.23,0.079,52.6,5.08,12.8,5.05,,11,,,,1.52,6.73,,0.091,0.016,0.014,,0.021,0.27,19.4,25.7,,0.23,174.5,0.17,0.02,2.44,,8.12,,,14.05,-0.001,,-0.002,85.9,-0.001,0.02,0.081,2.63,0.1,,1.3,26,-0.005,,0.01,6.31,0.1,0.324,,4.75,21.8,0.177,18.1,,,21,0.73,VA18255456,"16"" Tan silt, post 47",
-12734769.4091754,5653544.39651392,Y460941,Soil,,-114.39838,45.20305,2018-09-27T15:50:00Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,1.66,2.2,0,-10,106.5,0.37,0.096,0.12,0.041,10.55,5.1,36.1,5.97,,5.49,,,,1.72,8.57,,0.065,0.025,0.005,,0.02,0.46,5.18,22.2,,0.53,122,0.21,0.01,1.7,,24.2,,,4.58,-0.001,,-0.002,93,-0.001,0.02,0.079,3.58,0.2,,1.11,14.2,-0.005,,0.02,2.83,0.12,0.304,,0.478,35.6,0.116,4.19,,,25.5,0.87,VA18255456,"16"" Tan silt, post 33",
-12735026.5571991,5653782.9652224,Y460942,Soil,,-114.40069,45.20456,2018-09-27T16:31:09Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.019,1.55,2.55,0,-10,191.5,0.36,0.101,0.08,0.032,13.65,5.08,20,5.17,,6.42,,,,2.25,8.48,,0.066,0.06,0.008,,0.02,0.45,7.01,16.4,,0.3,172,0.28,0.01,1.915,,17.7,,,4.61,-0.001,,-0.002,74.3,-0.001,0.01,0.097,2.34,0.2,,3.28,8.39,-0.005,,0.01,2.32,0.11,0.278,,0.853,28.3,0.167,6.12,,,24,1.92,VA18255456,"16"" Tan silt, post 30",
-12735032.1231737,5653552.29603866,Y460943,Soil,,-114.40074,45.2031,2018-09-27T17:04:06Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.021,2.31,2.78,0,-10,230,0.58,0.122,0.06,0.033,11.85,5.9,20.3,5.41,,6.38,,,,2.33,10.45,,0.066,0.122,0.013,,0.028,0.38,6.69,23.7,,0.29,136.5,0.37,0.01,2.26,,19.5,,,7.2,0.001,,-0.002,70.4,-0.001,0.02,0.144,2.39,0.1,,1.94,7.37,-0.005,,0.02,3.41,0.13,0.293,,1.485,30.2,0.191,5.61,,,36.2,5.42,VA18255456,"16"" Tan silt, post 32",
-12735150.1218339,5653539.65680241,Y460944,Soil,,-114.4018,45.20302,2018-09-27T17:35:16Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,3.03,4.26,0,-10,332,0.74,0.177,0.15,0.056,21.8,7.45,21.6,4.86,,11.35,,,,2.32,10,,0.072,0.242,0.024,,0.026,0.31,9.6,26.4,,0.3,392,0.53,0.02,2.42,,22.1,,,9.17,-0.001,,-0.002,52.7,-0.001,0.02,0.173,2.99,0.1,,1.77,13.85,0.008,,0.03,3.91,0.14,0.243,,1.025,33.2,0.246,6.05,,,50.5,11.1,VA18255456,"17"" Tan silt, post 31",
-12735300.4031465,5653405.36601481,Y460945,Soil,,-114.40315,45.20217,2018-09-27T18:15:23Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.027,2.39,5.29,0,-10,312,0.71,0.151,0.08,0.077,19.95,6.45,22.5,6.26,,9.15,,,,2.91,10.9,,0.087,0.1,0.023,,0.024,0.55,8.11,25.5,,0.3,241,0.5,0.01,2.89,,16.1,,,7.29,-0.001,,-0.002,84.8,-0.001,0.02,0.171,3.1,0.1,,3.36,10.45,-0.005,,0.03,4.83,0.17,0.389,,0.838,34.1,0.238,5.63,,,48.7,4.48,VA18255456,"16"" Tan silt, post 48",
-12735559.77756,5653242.63986669,Y460946,Soil,,-114.40548,45.20114,2018-09-27T18:39:15Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.031,2.22,3.76,0,-10,345,0.65,0.173,0.33,0.076,22.3,6.56,16.6,5.63,,28.8,,,,2.52,9.18,,0.085,0.097,0.016,,0.031,0.52,11.3,28.2,,0.27,511,0.86,0.01,2.38,,14.6,,,7.15,-0.001,,-0.002,81.6,-0.001,0.02,0.188,2.6,0.1,,2.62,29.3,-0.005,,0.03,3.58,0.13,0.399,,0.884,27.8,0.19,5.44,,,37.3,3.92,VA18255456,"16"" Tan silt, post 49",
-12735821.3783634,5653065.69827218,Y460947,Soil,,-114.40783,45.20002,2018-09-27T19:23:04Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.019,1.9,1.47,0,-10,233,0.49,0.09,0.11,0.007,8.69,7.98,25.1,7.97,,6.57,,,,3.3,11.4,,0.11,0.032,0.007,,0.026,0.94,4.9,19.5,,0.57,118,0.26,0.01,1.615,,19.25,,,3.54,-0.001,,-0.002,147.5,-0.001,0.02,0.108,2.85,-0.1,,3.11,14.15,-0.005,,0.04,2.67,0.19,0.616,,0.558,34.3,0.09,4.66,,,21.8,1.14,VA18255456,"16"" Tan silt, post 50",
-12735829.1707278,5652936.15395616,Y460948,Soil,,-114.4079,45.1992,2018-09-27T19:53:56Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.035,2.23,4.43,0,-10,273,0.59,0.176,0.38,0.078,27.2,6.86,23.3,6.8,,13.4,,,,3.09,9.49,,0.122,0.143,0.016,,0.029,0.59,13.35,28,,0.29,266,0.54,0.02,2.82,,17.6,,,7.04,-0.001,,-0.002,105.5,-0.001,0.02,0.209,2.89,0.2,,3.52,30.5,-0.005,,0.03,5.79,0.16,0.443,,1.33,29.5,0.217,6,,,40.9,6.91,VA18255456,"18"" Tan silt, post 52",
-12736025.0930316,5652928.25497289,Y460949,Soil,,-114.40966,45.19915,2018-09-27T20:31:33Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.022,2.98,2.76,0,-10,327,0.6,0.126,0.09,0.016,21.8,9.6,20.9,9.62,,9.45,,,,3.99,18,,0.137,0.202,0.013,,0.032,0.82,10.95,28.5,,0.37,136.5,0.74,0.01,2.76,,20.3,,,5.67,-0.001,,-0.002,166,-0.001,0.02,0.158,3.37,0.1,,5.78,14.7,0.016,,0.05,5.01,0.17,0.683,,1.575,33.5,0.195,9.38,,,30.1,9.28,VA18255456,"16"" Tan silt, post 51",
-12736096.3375057,5652877.70164433,Y460950,Soil,,-114.4103,45.19883,2018-09-27T20:53:24Z,Alex Smith,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.007,1.54,1.35,0,-10,194,0.41,0.055,0.06,0.018,9.2,5.43,23.5,7.94,,5.6,,,,2.9,10.25,,0.09,0.031,0.004,,0.015,0.63,5.55,20.6,,0.3,79.8,0.2,0.01,2.03,,13.95,,,3.56,-0.001,,-0.002,125.5,-0.001,0.02,0.094,2.21,0.1,,4.35,12.15,-0.005,,0.02,3.84,0.14,0.567,,0.65,29.6,0.145,4.98,,,17.4,1.27,VA18255456,"16"" Tan silt, post 58",
-12728459.8204372,5646319.2385133,Y460971,Soil,,-114.3417,45.1573,2018-09-26T21:54:31Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,1.79,2.56,0,-10,164,0.4,0.141,0.23,0.003,49.4,18.55,28.2,9.1,,96,,,,3.69,5.1,,0.193,0.061,0.009,,0.034,0.81,20.8,20.6,,0.37,256,0.58,0.01,2.6,,20.1,,,3.18,-0.001,,-0.002,112.5,-0.001,0.01,0.136,3.01,0.1,,13.85,21.8,-0.005,,0.02,7.15,0.13,0.549,,1.455,30.3,0.319,10.25,,,28.9,2.67,VA18269167,"site 129, silty brown",
-12733155.2765589,5654784.70693021,Y460978,Soil,,-114.38388,45.2109,2018-09-27T18:19:58Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.006,2.95,4.07,0,-10,134,1.19,0.22,0.11,0.031,66.4,8.24,19.1,5.86,,9.97,,,,2.78,11.4,,0.141,0.121,0.023,,0.03,0.43,33.4,34.9,,0.39,144.5,0.54,0.01,3.5,,13.8,,,10.6,-0.001,,-0.002,124,-0.001,0.01,0.159,4.48,0.3,,2,11.45,-0.005,,0.02,18.05,0.17,0.429,,2.42,40.5,0.31,24,,,35.9,5.04,VA18269167,"Site 4, 15in, Light Brown, Silty",
-12732913.7132639,5654783.12680805,Y460979,Soil,,-114.38171,45.21089,2018-09-27T18:41:09Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.011,2.34,6.78,0,-10,172.5,1.67,0.362,0.18,0.089,67.7,7.07,18.85,5.97,,9.05,,,,2.33,9.74,,0.139,0.038,0.032,,0.03,0.43,33.6,27.2,,0.37,134.5,0.48,0.01,3.83,,11.65,,,13.85,0.001,,-0.002,148.5,-0.001,0.02,0.218,3.96,0.2,,1.95,19.95,-0.005,,0.03,11.6,0.16,0.447,,3.09,37.7,0.436,30.7,,,29.4,1.74,VA18269167,"Site 12, 20 in, brown, silty",
-12732630.9617573,5654762.58524525,Y460980,Soil,,-114.37917,45.21076,2018-09-27T19:03:29Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,2.96,11.9,0,-10,170.5,1.17,0.295,0.11,0.071,49.2,8.03,18.05,7.29,,11.2,,,,2.9,11.55,,0.123,0.167,0.022,,0.031,0.56,24.3,37.7,,0.38,344,0.71,0.01,5.08,,12.75,,,12.9,-0.001,,-0.002,173.5,-0.001,0.01,0.252,5.31,0.2,,2.42,10.15,-0.005,,0.06,20.6,0.19,0.537,,2.52,45.7,0.4,18.45,,,49.9,8.39,VA18269167,"Site 13, 18in, Dark Brown, silty",
-12732391.6248521,5654764.1653638,Y460981,Soil,,-114.37702,45.21077,2018-09-27T19:24:10Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.01,3.17,5.9,0,-10,190.5,1.35,0.286,0.11,0.04,59.9,8.1,20.6,7.49,,9.96,,,,3,12.55,,0.132,0.081,0.023,,0.032,0.51,31.6,42.2,,0.4,238,0.88,0.01,4.27,,14.2,,,14.1,-0.001,,-0.002,193,-0.001,0.01,0.259,4.96,0.1,,2.51,14.95,-0.005,,0.03,21.8,0.19,0.55,,3.54,45.3,0.409,24.1,,,41.3,3.63,VA18269167,"Site 14, 18 in, Light Brown, Silty",
-12734482.2048892,5654549.27179153,Y460982,Soil,,-114.3958,45.20941,2018-09-27T21:08:55Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.02,1.98,2.82,0,-10,236,0.74,0.161,0.48,0.103,44.5,5.97,36.2,5.7,,6.6,,,,2.11,7.7,,0.139,0.054,0.016,,0.022,0.72,18.2,31.1,,0.44,585,1.4,0.01,3.08,,18.2,,,8.41,-0.001,,-0.002,147,-0.001,0.02,0.129,5.6,0.1,,1.38,41.4,-0.005,,0.02,14.45,0.16,0.477,,2.11,36.5,0.174,12.55,,,30.8,2.42,VA18269167,"Site 15, 17in, Light Brown, Silty",
-12735464.042798,5648373.2775128,Y460983,Soil,,-114.40462,45.17031,2018-09-28T17:53:51Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.024,2.12,1.99,0,10,187.5,0.81,0.151,0.15,0.035,20,5.62,17.25,5.31,,8.24,,,,1.73,6.22,,0.086,0.124,0.01,,0.024,0.48,8.99,20.9,,0.43,360,0.35,0.01,1.61,,13.4,,,6.69,0.001,,-0.002,69.8,-0.001,0.01,0.111,2.83,0.1,,1.22,18.05,-0.005,,0.01,4.31,0.12,0.296,,0.468,20.4,0.143,3.28,,,36.4,4.64,VA18269167,"Site 16, 8 in (rocky), Light Grey",
-12735189.0836557,5648365.38253715,Y460984,Soil,,-114.40215,45.17026,2018-09-28T18:35:23Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.041,2.79,1.98,0,-10,311,0.9,0.168,0.18,0.05,21.5,7.3,16.9,4.65,,9.14,,,,1.88,8.13,,0.064,0.254,0.013,,0.024,0.4,10.15,24.5,,0.47,275,0.39,0.02,1.555,,19.2,,,8.6,-0.001,,-0.002,59,-0.001,-0.01,0.116,3.01,0.1,,1.18,20.8,-0.005,,0.01,4.1,0.13,0.245,,0.673,22.7,0.16,3.52,,,56.6,11.3,VA18269167,"site 306, 14in, Light Grey, silty",
-12734950.8599454,5648366.96153173,Y460985,Soil,,-114.40001,45.17027,2018-09-28T19:17:10Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.049,2,1.89,0,10,179,0.75,0.125,0.18,0.045,25.3,6.32,19.05,5.28,,7.72,,,,1.74,5.91,,0.076,0.084,0.011,,0.027,0.52,12.25,21.3,,0.44,414,0.71,0.01,1.53,,16.4,,,5.66,-0.001,,-0.002,72.4,-0.001,0.01,0.124,2.78,-0.1,,1.11,19.6,-0.005,,0.01,3.63,0.11,0.32,,0.705,19.5,0.14,4.19,,,49.6,3.54,VA18269167,"Site307, 18in, Light Grey, Silty",
-12734670.3348286,5648346.43462387,Y460986,Soil,,-114.39749,45.17014,2018-09-28T19:47:52Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.101,2.46,2.27,0,-10,337,0.83,0.171,0.22,0.051,30.3,7.72,17.3,6.19,,10.75,,,,2.09,7.12,,0.081,0.097,0.009,,0.025,0.55,13.15,26.8,,0.54,502,0.42,0.02,1.58,,19.95,,,6.61,0.002,,-0.002,62.3,-0.001,0.01,0.14,2.88,0.1,,1.03,29.6,-0.005,,0.01,3.78,0.13,0.309,,0.84,25.9,0.189,4.45,,,62.5,4.83,VA18269167,"Site 308, 15 in, Light Grey, Silty",
-12733245.4453465,5652852.42508667,Y461026,Soil,,-114.38469,45.19867,2018-09-27T16:11:23Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.025,2.51,5.41,0,-10,302,1.02,0.212,0.24,0.116,46.4,14.3,79.4,6.73,,20.7,,,,3.2,8.96,,0.143,0.131,0.011,,0.035,1.16,19.75,27.9,,0.97,1135,0.79,0.01,3.16,,42,,,9.46,-0.001,,-0.002,154,-0.001,-0.01,0.124,7.09,0.1,,1.7,25.9,-0.005,,0.02,15.6,0.21,0.625,,1.295,47.4,0.194,11.9,,,63.3,5.35,VA18255457,Post #63 Light Brown Silt,
-12733497.0273956,5652866.64314161,Y461027,Soil,,-114.38695,45.19876,2018-09-27T16:35:21Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.035,2.29,3.21,0,-10,221,1.05,0.252,0.2,0.073,28.3,6.89,19.9,5.83,,14.8,,,,2.31,8.18,,0.097,0.18,0.014,,0.027,0.61,13.35,27.4,,0.35,419,0.5,0.01,2.66,,15.6,,,9.07,-0.001,,-0.002,117.5,-0.001,-0.01,0.122,3.63,0.1,,2.11,22.1,-0.005,,0.02,13.25,0.17,0.495,,1.145,29.6,0.189,8.69,,,45,6.54,VA18255457,Post #62 LIght Brown Silt,
-12733756.4018092,5652866.64314161,Y461028,Soil,,-114.38928,45.19876,2018-09-27T16:51:29Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,1.89,2.17,0,-10,169,1.03,0.147,0.13,0.03,34.7,8.47,26.6,8.27,,11.45,,,,2.62,9.95,,0.152,0.054,0.008,,0.019,0.81,17.95,33.1,,0.44,232,0.51,0.01,3.26,,16.05,,,11.2,-0.001,,-0.002,179.5,-0.001,-0.01,0.108,4.72,0.1,,3.15,14.45,-0.005,,0.02,14.4,0.19,0.718,,1.44,34.8,0.265,11.25,,,31,1.86,VA18255457,Post #61 Light Brown Silt,
-12734022.4553922,5652872.96228436,Y461029,Soil,,-114.39167,45.1988,2018-09-27T17:09:46Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.005,1.75,3.3,0,-10,225,0.65,0.123,0.09,0.022,17.35,6.33,24.6,5.79,,8.51,,,,2.16,8.26,,0.078,0.114,0.011,,0.021,0.47,11.1,22.9,,0.31,210,0.35,0.01,2.31,,15.9,,,6.04,-0.001,,-0.002,84.8,-0.001,-0.01,0.103,2.95,0.1,,2.45,9.93,-0.005,,0.02,4.87,0.15,0.35,,0.858,29.7,0.147,5.19,,,27.9,5.17,VA18255457,Post #60 Brown Silt,
-12734282.9430006,5652885.60058318,Y461030,Soil,,-114.39401,45.19888,2018-09-27T17:31:15Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,2.48,2.75,0,-10,310,0.9,0.154,0.09,0.034,23.4,7.62,21.4,8.14,,10.55,,,,3.22,9.8,,0.096,0.109,0.017,,0.026,0.62,17.7,26.6,,0.32,223,0.44,0.01,2.84,,15.1,,,9.07,-0.001,,-0.002,113,-0.001,-0.01,0.152,2.84,0.1,,3.7,13.3,-0.005,,0.02,6.96,0.18,0.528,,1.265,33.6,0.194,5.83,,,48.4,4.73,VA18255457,Post #59 Brown SIlt with broken rock,
-12734541.2042193,5652888.76016066,Y461031,Soil,,-114.39633,45.1989,2018-09-27T17:56:28Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.006,1.38,1.36,0,-10,176,0.33,0.049,0.08,0.021,12.6,4.73,34.4,7.15,,2.38,,,,2.27,10.4,,0.146,0.032,0.006,,0.013,0.86,9.43,14.7,,0.43,218,0.23,0,2.24,,16,,,3.48,-0.001,,-0.002,122,-0.001,-0.01,0.055,4.76,-0.1,,2.37,10.85,-0.005,,0.01,5.3,0.19,0.533,,0.659,43.1,0.106,4.28,,,17.9,1.18,VA18255457,Post #57 Light Brown Silt,
-12734789.4466838,5652901.39848169,Y461032,Soil,,-114.39856,45.19898,2018-09-27T18:16:08Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.004,1.3,1.07,0,-10,256,0.42,0.061,0.09,0.018,54.9,4.86,33.6,6.48,,3.47,,,,2.73,10.4,,0.245,0.048,0.007,,0.018,0.83,33.1,18.5,,0.35,262,0.4,0.01,1.995,,15.5,,,4.01,-0.001,,-0.002,109.5,-0.001,-0.01,0.088,4.75,0.1,,4.8,9.97,-0.005,,0.02,7.96,0.18,0.459,,1.695,41.3,0.128,15.1,,,18.8,2.11,VA18255457,Post #56 Light Brown SIlt,
-12735052.160682,5652906.13785666,Y461033,Soil,,-114.40092,45.19901,2018-09-27T18:40:18Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.028,2.43,3.71,0,-10,341,0.83,0.179,0.24,0.088,57.6,11.2,25,11.4,,168.5,,,,4.68,12.85,,0.19,0.173,0.017,,0.047,1.17,19.95,31,,0.35,430,0.76,0.01,3.02,,14.8,,,8.56,-0.001,,-0.002,188.5,-0.001,-0.01,0.239,3.95,0.2,,7.66,37.9,-0.005,,0.07,7.54,0.18,0.94,,2.33,32.9,0.401,11.65,,,44.2,7.04,VA18255457,Post #55 Brown Silt,
-12735313.7614854,5652918.77620213,Y461034,Soil,,-114.40327,45.19909,2018-09-27T19:02:56Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.013,2.19,3.09,0,-10,248,0.63,0.175,0.11,0.028,10.65,7.01,18.25,7.01,,17.65,,,,2.6,8.6,,0.073,0.101,0.015,,0.026,0.54,6.69,24.2,,0.24,241,0.38,0.01,2.3,,15.15,,,6.84,-0.001,,-0.002,95.6,-0.001,-0.01,0.105,2.13,0.1,,3.58,17.8,-0.005,,0.02,2.98,0.14,0.444,,0.453,25.6,0.153,3.4,,,31.9,4.34,VA18255457,Post #54 Brown Silt,
-12735577.5886786,5652921.93579127,Y461035,Soil,,-114.40564,45.19911,2018-09-27T19:26:55Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.018,1.61,1.91,0,-10,234,0.63,0.114,0.11,0.022,13,5.84,22.6,6.83,,7.2,,,,2.65,7.33,,0.096,0.042,0.012,,0.014,0.68,8.4,23.1,,0.26,330,0.32,0.01,2.68,,14.6,,,5.14,-0.001,,-0.002,116.5,-0.001,-0.01,0.096,2.53,0.1,,4.15,17.45,-0.005,,0.02,3.97,0.17,0.495,,0.492,27.2,0.109,4.55,,,27.3,1.4,VA18255457,Post #53 Brown Silt,
-12735222.4795029,5647713.28147629,Y461036,Soil,,-114.40245,45.16613,2018-09-28T15:49:11Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.032,2.68,2.14,0,-10,419,1.09,0.188,0.19,0.103,20.1,5.91,16.85,4.23,,9.29,,,,1.7,8.36,,0.061,0.1,0.015,,0.028,0.36,8.61,31.2,,0.37,507,0.51,0.02,1.605,,17.9,,,8.32,-0.001,,-0.002,50.7,-0.001,-0.01,0.118,3.18,-0.1,,1.17,22.8,-0.005,,0.02,2.75,0.12,0.227,,0.572,21.6,0.133,4.29,,,67,4.9,VA18255457,Post #324 LIght Brown SIlt,
-12734961.9918945,5647705.38707999,Y461037,Soil,,-114.40011,45.16608,2018-09-28T16:15:53Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.05,1.99,2.06,0,10,319,0.9,0.144,0.37,0.109,22.5,6.28,24,5.86,,8.86,,,,1.77,6.31,,0.081,0.068,0.014,,0.025,0.58,8.16,24.3,,0.48,908,0.5,0.02,2.13,,15.65,,,5.71,-0.001,,-0.002,69.6,-0.001,-0.01,0.109,3.4,0.1,,2.09,32.6,-0.005,,0.01,3.05,0.12,0.314,,0.476,22.9,0.129,4.48,,,70.8,2.95,VA18255457,Post #325 Brown Silt,
-12734705.9570657,5647692.75606031,Y461038,Soil,,-114.39781,45.166,2018-09-28T16:38:00Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.03,1.9,2.3,0,-10,240,1.18,0.123,0.2,0.051,20.5,6.22,18.6,5.95,,8.35,,,,1.51,6.76,,0.065,0.091,0.012,,0.025,0.42,9.4,21.8,,0.44,527,0.45,0.01,1.905,,18.15,,,5.52,-0.001,,-0.002,58.8,-0.001,-0.01,0.117,3.12,0.1,,1.12,21.6,-0.005,,0.01,3.55,0.11,0.327,,0.616,20.3,0.125,4.02,,,48.8,4.28,VA18255457,Post #326 LIght Brown Silt,
-12727673.9048322,5648763.29793827,Y461055,Soil,,-114.33464,45.17278,2018-09-25T17:37:45Z,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,2.1,5.3,0,-10,176.5,1.52,0.371,0.44,0.216,172,13.25,21.7,16.1,,17.3,,,,3.68,10.35,,0.306,0.053,0.023,,0.036,1.16,58.4,38.6,,0.63,760,0.69,0.01,3.37,,14.15,,,15.3,-0.001,,-0.002,226,-0.001,0.01,0.265,7.83,0.1,,3.64,16.7,-0.005,,0.05,35.6,0.21,0.84,,3.13,52.1,0.372,53.9,,,38.9,2.83,VA18269159,"6"" light brown silty gravel, 288",
-12727673.9048322,5648638.55272349,Y461056,Soil,,-114.33464,45.17199,2018-09-25T17:58:08Z,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.025,2.5,6.79,0,-10,119,2.35,0.293,0.68,0.135,379,9.68,13.7,16.25,,15.05,,,,3.11,10.9,,0.382,0.063,0.022,,0.027,0.87,133.5,28.2,,0.44,543,0.53,0.01,3.08,,7.62,,,20.7,0.001,,-0.002,212,-0.001,0.01,0.39,7.68,0.2,,3.57,23.8,-0.005,,0.03,85.4,0.11,0.834,,4.02,35.6,0.75,95.1,,,28.4,3.23,VA18269159,"6"" light brown silty gravel, 294",
